subject,list,position,trial_type,item,item_index,session,list_type,category,response,response_time,list_category
1,16,14,study,JOHN HANCOCK CENTER,354,1,mixed,loc,4.0,0.7929999999999999,mixed
1,16,15,study,PENTAGON,417,1,mixed,loc,2.0,0.642,mixed
1,16,16,study,STEVEN SPIELBERG,234,1,mixed,cel,3.0,0.606,mixed
1,16,17,study,MEL GIBSON,176,1,mixed,cel,4.0,0.8420000000000001,mixed
1,16,18,study,JACKIE KENNEDY,112,1,mixed,cel,4.0,0.826,mixed
1,16,19,study,THERMOMETER,733,1,mixed,obj,3.0,0.665,mixed
1,16,20,study,RING,690,1,mixed,obj,4.0,0.633,mixed
1,16,21,study,WAFFLE,755,1,mixed,obj,4.0,0.74,mixed
1,16,22,study,SUEZ CANAL,467,1,mixed,loc,4.0,0.7070000000000001,mixed
1,16,23,study,AYERS ROCK,270,1,mixed,loc,2.0,0.8270000000000001,mixed
1,16,24,study,CN TOWER,302,1,mixed,loc,3.0,0.887,mixed
1,16,1,recall,CN TOWER,302,1,mixed,loc,3.0,0.887,mixed
1,16,2,recall,SUEZ CANAL,467,1,mixed,loc,4.0,0.7070000000000001,mixed
1,16,3,recall,MICHAEL JORDAN,180,1,mixed,cel,4.0,0.772,mixed
1,16,4,recall,JOHN HANCOCK CENTER,354,1,mixed,loc,4.0,0.7929999999999999,mixed
1,16,5,recall,LUXOR HOTEL,374,1,mixed,loc,2.0,0.65,mixed
1,17,1,study,LINCOLN FINANCIAL FIELD,368,2,mixed,loc,3.0,1.031,mixed
1,17,2,study,MAMMOTH CAVE,378,2,mixed,loc,3.0,1.072,mixed
1,17,3,study,MOUNT BLANC,392,2,mixed,loc,3.0,0.726,mixed
1,17,4,study,QUINCY MARKET,431,2,mixed,loc,2.0,0.71,mixed
1,17,5,study,KEYS,626,2,mixed,obj,4.0,1.2429999999999999,mixed
1,17,6,study,WATER GUN,759,2,mixed,obj,3.0,0.763,mixed
1,17,7,study,HIGH CHAIR,611,2,mixed,obj,2.0,1.1320000000000001,mixed
1,17,8,study,APPLE,515,2,mixed,obj,4.0,0.851,mixed
1,17,9,study,REESE WITHERSPOON,209,2,mixed,cel,4.0,1.182,mixed
1,17,10,study,HUGH GRANT,107,2,mixed,cel,4.0,0.6990000000000001,mixed
1,17,11,study,JIMI HENDRIX,127,2,mixed,cel,2.0,1.085,mixed
1,17,12,study,LANCE ARMSTRONG,157,2,mixed,cel,3.0,0.89,mixed
1,17,13,study,ARUBA,267,2,mixed,loc,4.0,0.9109999999999999,mixed
1,17,14,study,NEWGRANGE,402,2,mixed,loc,2.0,0.9390000000000001,mixed
1,17,15,study,GRAND OLE OPRY,335,2,mixed,loc,2.0,0.9009999999999999,mixed
1,17,16,study,FISHERMAN'S WHARF,320,2,mixed,loc,2.0,0.732,mixed
1,17,17,study,RAZOR,686,2,mixed,obj,3.0,1.08,mixed
1,17,18,study,NEWSPAPER,660,2,mixed,obj,4.0,0.971,mixed
1,17,19,study,ICE,614,2,mixed,obj,4.0,0.838,mixed
1,17,20,study,ALLENWRENCH,513,2,mixed,obj,2.0,1.041,mixed
1,17,21,study,MIKE MYERS,183,2,mixed,cel,3.0,0.769,mixed
1,17,22,study,DEBRA MESSING,73,2,mixed,cel,3.0,0.8640000000000001,mixed
1,17,23,study,JOHN TRAVOLTA,139,2,mixed,cel,2.0,0.892,mixed
1,17,24,study,HALEY JOEL OSMENT,99,2,mixed,cel,3.0,0.7879999999999999,mixed
1,17,1,recall,HALEY JOEL OSMENT,99,2,mixed,cel,3.0,0.7879999999999999,mixed
1,17,2,recall,DEBRA MESSING,73,2,mixed,cel,3.0,0.8640000000000001,mixed
1,17,3,recall,REESE WITHERSPOON,209,2,mixed,cel,4.0,1.182,mixed
1,17,4,recall,HUGH GRANT,107,2,mixed,cel,4.0,0.6990000000000001,mixed
1,17,5,recall,JOHN TRAVOLTA,139,2,mixed,cel,2.0,0.892,mixed
1,17,6,recall,ICE,614,2,mixed,obj,4.0,0.838,mixed
1,17,7,recall,NEWSPAPER,660,2,mixed,obj,4.0,0.971,mixed
1,17,8,recall,WATER GUN,759,2,mixed,obj,3.0,0.763,mixed
1,17,9,recall,KEYS,626,2,mixed,obj,4.0,1.2429999999999999,mixed
1,17,10,recall,FISHERMAN'S WHARF,320,2,mixed,loc,2.0,0.732,mixed
1,17,11,recall,GRAND OLE OPRY,335,2,mixed,loc,2.0,0.9009999999999999,mixed
1,17,12,recall,ARUBA,267,2,mixed,loc,4.0,0.9109999999999999,mixed
1,19,1,study,DWIGHT EISENHOWER,83,2,mixed,cel,2.0,0.883,mixed
1,19,2,study,JAMIE FOXX,114,2,mixed,cel,3.0,0.747,mixed
1,19,3,study,DREW BARRYMORE,81,2,mixed,cel,3.0,0.8079999999999999,mixed
1,19,4,study,CHRISTOPHER REEVE,54,2,mixed,cel,3.0,0.8140000000000001,mixed
1,19,5,study,WAILING WALL,494,2,mixed,loc,2.0,0.767,mixed
1,19,6,study,TREVI FOUNTAIN,483,2,mixed,loc,2.0,0.871,mixed
1,19,7,study,VIOLIN,754,2,mixed,obj,3.0,0.82,mixed
1,19,8,study,LIGHTER,641,2,mixed,obj,2.0,1.199,mixed
1,19,9,study,CANOE,557,2,mixed,obj,2.0,0.647,mixed
1,19,10,study,JACKET,619,2,mixed,obj,3.0,0.809,mixed
1,19,11,study,DRESSER,577,2,mixed,obj,4.0,0.792,mixed
1,19,12,study,SARAH JESSICA PARKER,225,2,mixed,cel,4.0,0.745,mixed
1,19,13,study,ALLEN IVERSON,10,2,mixed,cel,3.0,0.8590000000000001,mixed
1,19,14,study,ANTHONY HOPKINS,15,2,mixed,cel,3.0,1.075,mixed
1,19,15,study,ANNETTE BENING,14,2,mixed,cel,3.0,0.846,mixed
1,19,16,study,TAJ MAHAL,473,2,mixed,loc,4.0,0.8909999999999999,mixed
1,19,17,study,IWO JIMA MEMORIAL,351,2,mixed,loc,2.0,1.093,mixed
1,19,18,study,PANAMA CANAL,412,2,mixed,loc,3.0,0.878,mixed
1,19,19,study,PETRIFIED FOREST,419,2,mixed,loc,2.0,0.9740000000000001,mixed
1,19,20,study,TIMBUKTU,476,2,mixed,loc,2.0,0.7609999999999999,mixed
1,19,21,study,PACIFIC BELL PARK,411,2,mixed,loc,2.0,0.9209999999999999,mixed
1,19,22,study,BOOK,540,2,mixed,obj,3.0,0.95,mixed
1,19,23,study,SHAMPOO,703,2,mixed,obj,2.0,0.518,mixed
1,19,24,study,PILL,676,2,mixed,obj,3.0,0.725,mixed
1,19,1,recall,SHAMPOO,703,2,mixed,obj,2.0,0.518,mixed
1,19,2,recall,PILL,676,2,mixed,obj,3.0,0.725,mixed
1,19,3,recall,DRESSER,577,2,mixed,obj,4.0,0.792,mixed
1,19,4,recall,ANNETTE BENING,14,2,mixed,cel,3.0,0.846,mixed
1,19,5,recall,ANTHONY HOPKINS,15,2,mixed,cel,3.0,1.075,mixed
1,19,6,recall,JAMIE FOXX,114,2,mixed,cel,3.0,0.747,mixed
1,19,7,recall,SARAH JESSICA PARKER,225,2,mixed,cel,4.0,0.745,mixed
1,19,8,recall,DREW BARRYMORE,81,2,mixed,cel,3.0,0.8079999999999999,mixed
1,19,9,recall,DWIGHT EISENHOWER,83,2,mixed,cel,2.0,0.883,mixed
1,19,10,recall,TAJ MAHAL,473,2,mixed,loc,4.0,0.8909999999999999,mixed
1,19,11,recall,PANAMA CANAL,412,2,mixed,loc,3.0,0.878,mixed
1,19,12,recall,TIMBUKTU,476,2,mixed,loc,2.0,0.7609999999999999,mixed
1,19,13,recall,PILL,676,2,mixed,obj,3.0,0.725,mixed
1,19,14,recall,SHAMPOO,703,2,mixed,obj,2.0,0.518,mixed
1,19,15,recall,JACKET,619,2,mixed,obj,3.0,0.809,mixed
1,19,16,recall,CANOE,557,2,mixed,obj,2.0,0.647,mixed
1,19,17,recall,VIOLIN,754,2,mixed,obj,3.0,0.82,mixed
1,21,1,study,BARBARA WALTERS,22,2,mixed,cel,3.0,1.158,mixed
1,21,2,study,HULK HOGAN,108,2,mixed,cel,2.0,0.684,mixed
1,21,3,study,CHRIS FARLEY,53,2,mixed,cel,2.0,0.71,mixed
1,21,4,study,CHAIR,561,2,mixed,obj,4.0,1.011,mixed
1,21,5,study,QUARTER,683,2,mixed,obj,4.0,0.784,mixed
1,21,6,study,WALKMAN,756,2,mixed,obj,4.0,0.9229999999999999,mixed
1,21,7,study,SYDNEY OPERA HOUSE,470,2,mixed,loc,3.0,1.003,mixed
1,21,8,study,ACADIA PARK,257,2,mixed,loc,2.0,1.1520000000000001,mixed
1,21,9,study,GUM,604,2,mixed,obj,4.0,1.022,mixed
1,21,10,study,PRINTER,679,2,mixed,obj,2.0,0.7909999999999999,mixed
1,21,11,study,GRAND CANYON,333,2,mixed,loc,4.0,0.9279999999999999,mixed
1,21,12,study,ROCKEFELLER CENTER,436,2,mixed,loc,3.0,0.528,mixed
1,21,13,study,PETRA,418,2,mixed,loc,2.0,0.469,mixed
1,21,14,study,LONDON DUNGEON,370,2,mixed,loc,3.0,0.46399999999999997,mixed
1,21,15,study,SCARLETT JOHANSSON,226,2,mixed,cel,3.0,0.887,mixed
1,21,16,study,TOM HANKS,244,2,mixed,cel,3.0,0.6709999999999999,mixed
1,21,17,study,ROMAN FORUM,437,2,mixed,loc,3.0,0.682,mixed
1,21,18,study,ANGEL FALLS,263,2,mixed,loc,3.0,0.49700000000000005,mixed
1,21,19,study,FLOWERPOT,588,2,mixed,obj,3.0,0.972,mixed
1,21,20,study,THERMOMETER,733,2,mixed,obj,2.0,1.1159999999999999,mixed
1,21,21,study,PAPER BAG,663,2,mixed,obj,3.0,0.745,mixed
1,21,22,study,MEG RYAN,175,2,mixed,cel,2.0,0.7070000000000001,mixed
1,21,23,study,STEVE MARTIN,233,2,mixed,cel,4.0,0.703,mixed
1,21,24,study,JOE DIMAGGIO,132,2,mixed,cel,3.0,0.6809999999999999,mixed
1,21,1,recall,JOE DIMAGGIO,132,2,mixed,cel,3.0,0.6809999999999999,mixed
1,21,2,recall,STEVE MARTIN,233,2,mixed,cel,4.0,0.703,mixed
1,21,3,recall,TOM HANKS,244,2,mixed,cel,3.0,0.6709999999999999,mixed
1,21,4,recall,SCARLETT JOHANSSON,226,2,mixed,cel,3.0,0.887,mixed
1,21,5,recall,MEG RYAN,175,2,mixed,cel,2.0,0.7070000000000001,mixed
1,21,6,recall,PAPER BAG,663,2,mixed,obj,3.0,0.745,mixed
1,21,7,recall,THERMOMETER,733,2,mixed,obj,2.0,1.1159999999999999,mixed
1,21,8,recall,FLOWERPOT,588,2,mixed,obj,3.0,0.972,mixed
1,21,9,recall,WALKMAN,756,2,mixed,obj,4.0,0.9229999999999999,mixed
1,21,10,recall,GRAND CANYON,333,2,mixed,loc,4.0,0.9279999999999999,mixed
1,21,11,recall,SYDNEY OPERA HOUSE,470,2,mixed,loc,3.0,1.003,mixed
1,21,12,recall,LONDON DUNGEON,370,2,mixed,loc,3.0,0.46399999999999997,mixed
1,21,13,recall,PRINTER,679,2,mixed,obj,2.0,0.7909999999999999,mixed
1,22,1,study,BABE RUTH,21,2,mixed,cel,2.0,0.919,mixed
1,22,2,study,ORLANDO BLOOM,195,2,mixed,cel,3.0,0.763,mixed
1,22,3,study,BILL MAHER,31,2,mixed,cel,2.0,0.909,mixed
1,22,4,study,REGIS PHILBIN,210,2,mixed,cel,3.0,0.455,mixed
1,22,5,study,BOWLING BALL,543,2,mixed,obj,2.0,0.499,mixed
1,22,6,study,KLEENEX,627,2,mixed,obj,2.0,0.773,mixed
1,22,7,study,BUTTON,551,2,mixed,obj,3.0,0.9390000000000001,mixed
1,22,8,study,KEYCHAIN,625,2,mixed,obj,4.0,0.87,mixed
1,22,9,study,MONTICELLO,389,2,mixed,loc,2.0,0.645,mixed
1,22,10,study,BRANDENBURG GATE,278,2,mixed,loc,2.0,0.83,mixed
1,22,11,study,SEA WORLD,445,2,mixed,loc,3.0,0.66,mixed
1,22,12,study,MOUNT FUJI,394,2,mixed,loc,2.0,0.626,mixed
1,22,13,study,CHRISTOPHER WALKEN,55,2,mixed,cel,3.0,0.63,mixed
1,22,14,study,HOWARD STERN,106,2,mixed,cel,2.0,0.6659999999999999,mixed
1,22,15,study,KURT COBAIN,156,2,mixed,cel,2.0,0.705,mixed
1,22,16,study,MARTHA STEWART,171,2,mixed,cel,3.0,0.649,mixed
1,22,17,study,LIBERTY PLACE,365,2,mixed,loc,2.0,0.518,mixed
1,22,18,study,VATICAN CITY,486,2,mixed,loc,3.0,0.594,mixed
1,22,19,study,LINCOLN MEMORIAL,369,2,mixed,loc,3.0,0.848,mixed
1,22,20,study,CAPE HORN,288,2,mixed,loc,2.0,0.715,mixed
1,22,21,study,SKATEBOARD,710,2,mixed,obj,2.0,0.713,mixed
1,22,22,study,SHOWER HEAD,708,2,mixed,obj,2.0,0.687,mixed
1,22,23,study,MOUSE,657,2,mixed,obj,4.0,0.968,mixed
1,22,24,study,FIRE EXTINGUISHER,585,2,mixed,obj,3.0,0.9059999999999999,mixed
1,22,1,recall,FIRE EXTINGUISHER,585,2,mixed,obj,3.0,0.9059999999999999,mixed
1,22,2,recall,MOUSE,657,2,mixed,obj,4.0,0.968,mixed
1,22,3,recall,KURT COBAIN,156,2,mixed,cel,2.0,0.705,mixed
1,22,4,recall,REGIS PHILBIN,210,2,mixed,cel,3.0,0.455,mixed
1,22,5,recall,BILL MAHER,31,2,mixed,cel,2.0,0.909,mixed
1,22,6,recall,MARTHA STEWART,171,2,mixed,cel,3.0,0.649,mixed
1,22,7,recall,BABE RUTH,21,2,mixed,cel,2.0,0.919,mixed
1,22,8,recall,BARBARA WALTERS,22,2,mixed,cel,3.0,1.158,mixed
1,22,9,recall,BUTTON,551,2,mixed,obj,3.0,0.9390000000000001,mixed
1,22,10,recall,KLEENEX,627,2,mixed,obj,2.0,0.773,mixed
1,22,11,recall,SHOWER HEAD,708,2,mixed,obj,2.0,0.687,mixed
1,22,12,recall,VATICAN CITY,486,2,mixed,loc,3.0,0.594,mixed
1,23,1,study,JIM MORRISON,126,2,mixed,cel,2.0,0.988,mixed
1,23,2,study,HEATHER GRAHAM,102,2,mixed,cel,3.0,0.7659999999999999,mixed
1,23,3,study,COLIN POWELL,59,2,mixed,cel,2.0,0.616,mixed
1,23,4,study,URINAL,750,2,mixed,obj,2.0,0.78,mixed
1,23,5,study,BABY BIB,519,2,mixed,obj,3.0,1.0390000000000001,mixed
1,23,6,study,HOLLYWOOD,344,2,mixed,loc,4.0,0.951,mixed
1,23,7,study,LAKE TAHOE,362,2,mixed,loc,2.0,0.6779999999999999,mixed
1,23,8,study,MILLENIUM PARK,385,2,mixed,loc,3.0,0.542,mixed
1,23,9,study,GLOVES,598,2,mixed,obj,3.0,0.63,mixed
1,23,10,study,FIREPLACE,586,2,mixed,obj,2.0,0.496,mixed
1,23,11,study,KEN GRIFFEY,152,2,mixed,cel,2.0,0.623,mixed
1,23,12,study,ROBERTO BENIGNI,217,2,mixed,cel,2.0,0.9009999999999999,mixed
1,23,13,study,CARROT TOP,46,2,mixed,cel,3.0,0.821,mixed
1,23,14,study,SEVEN MILE BRIDGE,448,2,mixed,loc,4.0,0.852,mixed
1,23,15,study,BUCKINGHAM PALACE,283,2,mixed,loc,2.0,0.525,mixed
1,23,16,study,FLORENCE,321,2,mixed,loc,3.0,0.6559999999999999,mixed
1,23,17,study,MADONNA,166,2,mixed,cel,4.0,0.8240000000000001,mixed
1,23,18,study,BILLY CRYSTAL,34,2,mixed,cel,4.0,0.7490000000000001,mixed
1,23,19,study,MOUNT EVEREST,393,2,mixed,loc,2.0,0.9279999999999999,mixed
1,23,20,study,SERENGETI PLAIN,447,2,mixed,loc,3.0,0.33,mixed
1,23,21,study,PUMPKIN,681,2,mixed,obj,2.0,0.45,mixed
1,23,22,study,KNIFE,628,2,mixed,obj,2.0,0.5770000000000001,mixed
1,23,23,study,MASK,646,2,mixed,obj,2.0,1.131,mixed
1,23,24,study,CIGARETTE,562,2,mixed,obj,2.0,0.8340000000000001,mixed
1,23,1,recall,CIGARETTE,562,2,mixed,obj,2.0,0.8340000000000001,mixed
1,23,2,recall,MASK,646,2,mixed,obj,2.0,1.131,mixed
1,23,3,recall,KNIFE,628,2,mixed,obj,2.0,0.5770000000000001,mixed
1,23,4,recall,MADONNA,166,2,mixed,cel,4.0,0.8240000000000001,mixed
1,23,5,recall,HEATHER GRAHAM,102,2,mixed,cel,3.0,0.7659999999999999,mixed
1,23,6,recall,ROBERTO BENIGNI,217,2,mixed,cel,2.0,0.9009999999999999,mixed
1,23,7,recall,FLORENCE,321,2,mixed,loc,3.0,0.6559999999999999,mixed
1,23,8,recall,MOUNT EVEREST,393,2,mixed,loc,2.0,0.9279999999999999,mixed
1,23,9,recall,PUMPKIN,681,2,mixed,obj,2.0,0.45,mixed
1,23,10,recall,SEA WORLD,445,2,mixed,loc,3.0,0.66,mixed
1,27,1,study,SCARF,699,2,mixed,obj,2.0,0.601,mixed
1,27,2,study,SOCK,715,2,mixed,obj,3.0,0.618,mixed
1,27,3,study,RALPH NADER,207,2,mixed,cel,2.0,0.807,mixed
1,27,4,study,GARTH BROOKS,91,2,mixed,cel,3.0,0.708,mixed
1,27,5,study,WOOLWORTH BUILDING,504,2,mixed,loc,2.0,0.6609999999999999,mixed
1,27,6,study,MONTEGO BAY,388,2,mixed,loc,2.0,0.525,mixed
1,27,7,study,CAMERA,555,2,mixed,obj,3.0,0.5760000000000001,mixed
1,27,8,study,SPRAY PAINT,718,2,mixed,obj,2.0,0.662,mixed
1,27,9,study,ROSE,693,2,mixed,obj,3.0,0.6970000000000001,mixed
1,27,10,study,SADDLE,694,2,mixed,obj,3.0,0.879,mixed
1,27,11,study,SIERRA NEVADA,452,2,mixed,loc,2.0,0.634,mixed
1,27,12,study,ARABIAN TOWER,265,2,mixed,loc,4.0,0.851,mixed
1,27,13,study,BOURBON STREET,277,2,mixed,loc,4.0,0.861,mixed
1,27,14,study,DEAD SEA,308,2,mixed,loc,4.0,0.94,mixed
1,27,15,study,DAVID DUCHOVNY,70,2,mixed,cel,2.0,0.8240000000000001,mixed
1,27,16,study,BILL MURRAY,32,2,mixed,cel,3.0,0.382,mixed
1,27,17,study,HARRISON FORD,101,2,mixed,cel,4.0,0.556,mixed
1,27,18,study,WOLF BLITZER,255,2,mixed,cel,2.0,0.569,mixed
1,27,19,study,CROWN,568,2,mixed,obj,3.0,0.485,mixed
1,27,20,study,WHIP,762,2,mixed,obj,2.0,0.8959999999999999,mixed
1,27,21,study,BRUCE WILLIS,44,2,mixed,cel,3.0,1.083,mixed
1,27,22,study,MATT DAMON,173,2,mixed,cel,3.0,0.603,mixed
1,27,23,study,LUXOR HOTEL,374,2,mixed,loc,4.0,0.9540000000000001,mixed
1,27,24,study,HONG KONG,345,2,mixed,loc,3.0,0.789,mixed
1,27,1,recall,HONG KONG,345,2,mixed,loc,3.0,0.789,mixed
1,27,2,recall,LUXOR HOTEL,374,2,mixed,loc,4.0,0.9540000000000001,mixed
1,27,3,recall,DAVID DUCHOVNY,70,2,mixed,cel,2.0,0.8240000000000001,mixed
1,27,4,recall,BRUCE WILLIS,44,2,mixed,cel,3.0,1.083,mixed
1,27,5,recall,MATT DAMON,173,2,mixed,cel,3.0,0.603,mixed
1,27,6,recall,RALPH NADER,207,2,mixed,cel,2.0,0.807,mixed
1,27,7,recall,SOCK,715,2,mixed,obj,3.0,0.618,mixed
1,27,8,recall,SCARF,699,2,mixed,obj,2.0,0.601,mixed
1,27,9,recall,MONTEGO BAY,388,2,mixed,loc,2.0,0.525,mixed
1,27,10,recall,ARABIAN TOWER,265,2,mixed,loc,4.0,0.851,mixed
1,27,11,recall,SIERRA NEVADA,452,2,mixed,loc,2.0,0.634,mixed
1,27,12,recall,BOURBON STREET,277,2,mixed,loc,4.0,0.861,mixed
1,29,1,study,ALICIA KEYS,9,2,mixed,cel,2.0,0.672,mixed
1,29,2,study,ABRAHAM LINCOLN,0,2,mixed,cel,3.0,0.613,mixed
1,29,3,study,MOUSETRAP,656,2,mixed,obj,1.0,1.104,mixed
1,29,4,study,SINK,709,2,mixed,obj,3.0,0.895,mixed
1,29,5,study,SAHARA,440,2,mixed,loc,2.0,0.821,mixed
1,29,6,study,SHANGHAI,449,2,mixed,loc,3.0,0.76,mixed
1,29,7,study,YANKEE STADIUM,508,2,mixed,loc,2.0,0.838,mixed
1,29,8,study,INTERCOM,617,2,mixed,obj,3.0,0.603,mixed
1,29,9,study,BOLT,539,2,mixed,obj,2.0,0.5479999999999999,mixed
1,29,10,study,FOAM CUP,590,2,mixed,obj,3.0,0.598,mixed
1,29,11,study,WINDOW,764,2,mixed,obj,3.0,0.38799999999999996,mixed
1,29,12,study,DAN RATHER,65,2,mixed,cel,3.0,0.685,mixed
1,29,13,study,PETER O'TOOLE,199,2,mixed,cel,3.0,0.733,mixed
1,29,14,study,PRINCESS DIANA,203,2,mixed,cel,2.0,0.79,mixed
1,29,15,study,MICHAEL DOUGLAS,178,2,mixed,cel,2.0,0.8240000000000001,mixed
1,29,16,study,CHATEAU CHAMBORD,296,2,mixed,loc,3.0,0.628,mixed
1,29,17,study,LUXEMBOURG PALACE,373,2,mixed,loc,3.0,0.713,mixed
1,29,18,study,BASEBALL BAT,528,2,mixed,obj,2.0,0.981,mixed
1,29,19,study,BUCKET,549,2,mixed,obj,2.0,0.635,mixed
1,29,20,study,BRAD PITT,39,2,mixed,cel,3.0,0.595,mixed
1,29,21,study,BILL COSBY,29,2,mixed,cel,2.0,0.593,mixed
1,29,22,study,SMOKY MOUNTAINS,456,2,mixed,loc,3.0,0.622,mixed
1,29,23,study,CHRYSLER BUILDING,298,2,mixed,loc,2.0,0.535,mixed
1,29,24,study,LINCOLN CENTER,367,2,mixed,loc,2.0,0.54,mixed
1,29,1,recall,LINCOLN CENTER,367,2,mixed,loc,2.0,0.54,mixed
1,29,2,recall,CHRYSLER BUILDING,298,2,mixed,loc,2.0,0.535,mixed
1,29,3,recall,LUXEMBOURG PALACE,373,2,mixed,loc,3.0,0.713,mixed
1,29,4,recall,CHATEAU CHAMBORD,296,2,mixed,loc,3.0,0.628,mixed
1,29,5,recall,BILL COSBY,29,2,mixed,cel,2.0,0.593,mixed
1,29,6,recall,BRAD PITT,39,2,mixed,cel,3.0,0.595,mixed
1,29,7,recall,DAN RATHER,65,2,mixed,cel,3.0,0.685,mixed
1,29,8,recall,BASEBALL BAT,528,2,mixed,obj,2.0,0.981,mixed
1,29,9,recall,YANKEE STADIUM,508,2,mixed,loc,2.0,0.838,mixed
1,29,10,recall,BUCKET,549,2,mixed,obj,2.0,0.635,mixed
1,29,11,recall,PRINCESS DIANA,203,2,mixed,cel,2.0,0.79,mixed
1,29,12,recall,BOLT,539,2,mixed,obj,2.0,0.5479999999999999,mixed
1,30,1,study,BILLY BOB THORNTON,33,2,mixed,cel,2.0,0.856,mixed
1,30,2,study,JENNIFER LOPEZ,121,2,mixed,cel,3.0,0.5820000000000001,mixed
1,30,3,study,SAUCEPAN,697,2,mixed,obj,2.0,0.595,mixed
1,30,4,study,WATCH,758,2,mixed,obj,3.0,0.534,mixed
1,30,5,study,ST PATRICKS CATHEDRAL,463,2,mixed,loc,2.0,0.7559999999999999,mixed
1,30,6,study,CHICAGO,297,2,mixed,loc,3.0,0.721,mixed
1,30,7,study,INDEPENDENCE HALL,349,2,mixed,loc,2.0,0.565,mixed
1,30,8,study,CINDERELLA CASTLE,300,2,mixed,loc,2.0,0.536,mixed
1,30,9,study,MICROPHONE,650,2,mixed,obj,3.0,0.561,mixed
1,30,10,study,PENDULUM,667,2,mixed,obj,4.0,0.733,mixed
1,30,11,study,EARRINGS,580,2,mixed,obj,2.0,0.473,mixed
1,30,12,study,SWORD,727,2,mixed,obj,3.0,0.34700000000000003,mixed
1,30,13,study,BIRDHOUSE,536,2,mixed,obj,1.0,0.981,mixed
1,30,14,study,BRUSH,548,2,mixed,obj,1.0,0.596,mixed
1,30,15,study,LEBRON JAMES,159,2,mixed,cel,2.0,0.6920000000000001,mixed
1,30,16,study,AL PACINO,3,2,mixed,cel,2.0,0.562,mixed
1,30,17,study,BRITNEY SPEARS,40,2,mixed,cel,3.0,0.759,mixed
1,30,18,study,JIMMY CARTER,128,2,mixed,cel,2.0,0.614,mixed
1,30,19,study,AUDREY HEPBURN,19,2,mixed,cel,3.0,0.655,mixed
1,30,20,study,KEVIN SPACEY,153,2,mixed,cel,3.0,0.9159999999999999,mixed
1,30,21,study,CAMDEN YARDS,285,2,mixed,loc,2.0,0.479,mixed
1,30,22,study,TRAFALGAR SQUARE,482,2,mixed,loc,2.0,0.392,mixed
1,30,23,study,GOLDEN GATE BRIDGE,331,2,mixed,loc,2.0,0.5589999999999999,mixed
1,30,24,study,VERSAILLES,489,2,mixed,loc,3.0,0.55,mixed
1,30,1,recall,VERSAILLES,489,2,mixed,loc,3.0,0.55,mixed
1,30,2,recall,GOLDEN GATE BRIDGE,331,2,mixed,loc,2.0,0.5589999999999999,mixed
1,30,3,recall,CAMDEN YARDS,285,2,mixed,loc,2.0,0.479,mixed
1,30,4,recall,JIMMY CARTER,128,2,mixed,cel,2.0,0.614,mixed
1,30,5,recall,AUDREY HEPBURN,19,2,mixed,cel,3.0,0.655,mixed
1,30,6,recall,BRITNEY SPEARS,40,2,mixed,cel,3.0,0.759,mixed
1,30,7,recall,JENNIFER LOPEZ,121,2,mixed,cel,3.0,0.5820000000000001,mixed
1,30,8,recall,BILLY BOB THORNTON,33,2,mixed,cel,2.0,0.856,mixed
1,30,9,recall,ST PATRICKS CATHEDRAL,463,2,mixed,loc,2.0,0.7559999999999999,mixed
1,30,10,recall,BRUSH,548,2,mixed,obj,1.0,0.596,mixed
1,31,1,study,WREATH,765,2,mixed,obj,2.0,0.7609999999999999,mixed
1,31,2,study,HANDCUFFS,606,2,mixed,obj,2.0,0.654,mixed
1,31,3,study,TERRELL OWENS,238,2,mixed,cel,2.0,0.754,mixed
1,31,4,study,SNOOP DOGG,231,2,mixed,cel,2.0,0.581,mixed
1,31,5,study,GEORGE WASHINGTON BRIDGE,325,2,mixed,loc,3.0,0.728,mixed
1,31,6,study,CORCOVADO,306,2,mixed,loc,2.0,0.659,mixed
1,31,7,study,FLASK,587,2,mixed,obj,2.0,0.655,mixed
1,31,8,study,TV,746,2,mixed,obj,4.0,0.951,mixed
1,31,9,study,LAMP,631,2,mixed,obj,3.0,0.462,mixed
1,31,10,study,GAS MASK,594,2,mixed,obj,2.0,0.551,mixed
1,31,11,study,KENSINGTON PALACE,356,2,mixed,loc,1.0,0.7979999999999999,mixed
1,31,12,study,NAPA VALLEY,399,2,mixed,loc,3.0,0.569,mixed
1,31,13,study,OLYMPIA,409,2,mixed,loc,2.0,0.498,mixed
1,31,14,study,MICHAEL MOORE,181,2,mixed,cel,3.0,0.57,mixed
1,31,15,study,SIMON COWELL,230,2,mixed,cel,2.0,0.491,mixed
1,31,16,study,BOB SAGET,37,2,mixed,cel,2.0,0.7190000000000001,mixed
1,31,17,study,LEAF,635,2,mixed,obj,2.0,0.6409999999999999,mixed
1,31,18,study,ACORN,512,2,mixed,obj,3.0,0.557,mixed
1,31,19,study,TINA TURNER,240,2,mixed,cel,2.0,0.37200000000000005,mixed
1,31,20,study,MARIAH CAREY,169,2,mixed,cel,3.0,0.6809999999999999,mixed
1,31,21,study,JOHN F KENNEDY,134,2,mixed,cel,2.0,0.728,mixed
1,31,22,study,BAVARIAN CASTLE,272,2,mixed,loc,2.0,0.61,mixed
1,31,23,study,RIO DE JANEIRO,433,2,mixed,loc,3.0,0.439,mixed
1,31,24,study,SALT LAKE TEMPLE,442,2,mixed,loc,3.0,0.433,mixed
